city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-04,28.6,21.0,23.8,30.6,22.7,25.7,0.0,17.1,25.2,91,50,76,1011.2,18.45,3.98
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-05,28.9,20.1,23.8,30.5,22.4,25.8,0.0,13.5,22.3,92,45,74,1011.4,18.38,3.95
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-06,30.0,20.2,24.9,33.3,21.5,26.9,0.0,17.4,27.0,86,51,71,1011.4,17.49,4.11
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-07,29.7,21.4,25.2,33.2,23.9,28.0,0.0,13.6,23.4,87,53,73,1011.4,16.01,3.64
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-08,31.4,21.9,26.4,34.9,24.2,28.9,0.0,14.5,22.7,87,47,69,1011.4,16.59,4.07
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-09,28.6,22.8,25.8,32.2,26.4,29.7,0.4,9.3,20.5,87,61,76,1012.1,12.95,2.75
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-10,29.4,23.9,26.3,32.9,26.5,29.6,0.2,10.9,19.1,87,54,73,1012.3,15.12,3.45
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-11,32.0,23.6,27.0,36.6,27.1,30.4,0.0,16.0,22.7,88,49,73,1012.4,17.48,4.16
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-12,32.9,23.5,27.3,37.1,26.3,30.4,0.0,13.5,21.2,85,42,69,1011.8,18.28,4.41
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-13,33.2,22.4,27.3,36.1,25.3,30.2,0.0,14.3,24.1,86,44,67,1012.7,18.48,4.51
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-14,31.3,23.4,26.8,34.3,24.1,28.5,0.0,18.4,27.0,81,47,62,1013.5,18.59,4.97
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-15,29.9,21.0,24.7,29.4,21.3,24.4,0.0,18.6,27.7,69,31,53,1013.3,19.4,5.18
Mumbai,mumbai,19.076,72.8777,coastal,Maharashtra,2024-01-16,28.7,19.7,23.8,29.2,20.6,24.4,0.0,14.9,24.1,76,37,59,1011.4,19.47,4.5
