city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,tmax_normal,tmax_departure,qualifying_day,heatwave,hw_event_id,hw_event_start,hw_event_end,hw_event_length
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-13,28.7,24.5,26.2,34.0,28.1,30.7,3.4,16.0,32.8,97,77,88,968.2,12.15,2.63,31.215400624349634,-2.5154006243496347,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-14,31.5,24.1,27.1,36.9,29.2,32.3,0.7,11.1,24.5,96,62,83,970.3,17.94,3.82,31.30228928199792,0.19771071800208162,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-15,31.5,24.3,27.7,36.2,28.9,32.4,1.3,12.3,31.7,93,64,79,969.8,18.02,4.07,31.373361082206035,0.12663891779396508,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-16,31.0,25.0,27.7,36.1,29.4,32.2,0.3,12.8,29.5,90,66,79,968.4,17.66,4.08,31.444536940686785,-0.44453694068678473,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-17,31.7,25.4,27.8,36.3,28.9,31.8,0.6,17.3,38.2,86,65,78,967.6,16.89,4.11,31.524661810613942,0.17533818938605705,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-18,29.9,25.4,27.4,33.4,27.7,30.3,0.0,23.9,39.6,83,67,76,966.9,9.09,3.07,31.600936524453694,-1.7009365244536951,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-19,27.6,24.6,26.1,31.6,27.8,29.5,0.6,21.0,45.4,89,71,80,968.3,10.49,2.68,31.678147762747138,-4.078147762747136,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-20,29.9,24.3,26.7,34.3,28.7,31.1,6.6,17.8,37.8,93,72,83,970.7,14.52,3.24,31.740582726326743,-1.840582726326744,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-21,31.1,23.6,26.9,35.4,27.9,31.7,6.2,8.5,24.5,95,62,82,970.9,13.11,2.96,31.813319458896984,-0.7133194588969829,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-22,31.4,25.1,27.3,38.0,28.8,31.7,0.0,11.6,28.8,86,64,77,971.0,19.78,4.39,31.88355879292404,-0.4835587929240397,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-23,32.1,23.7,27.5,37.3,27.1,31.6,0.1,10.5,22.7,87,58,74,972.1,19.86,4.51,31.955463059313214,0.14453694068678757,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-24,33.0,24.0,28.1,38.3,27.0,32.3,0.0,11.5,22.3,87,54,72,972.5,20.36,4.66,32.025494276795,0.9745057232049987,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-25,32.8,23.9,27.9,36.8,27.2,31.4,0.0,10.9,24.8,85,46,69,973.2,21.14,4.97,32.07533818938606,0.724661810613938,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-26,33.4,23.9,28.0,36.5,26.5,31.0,0.0,14.1,32.0,85,43,67,972.9,21.76,5.3,32.12278876170655,1.2772112382934466,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-27,33.3,23.0,27.2,36.7,25.2,29.9,0.0,13.3,27.0,81,42,66,972.7,23.26,5.42,32.16430801248699,1.135691987513006,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-28,32.2,22.0,26.5,35.7,24.2,29.3,0.0,14.8,31.3,86,50,70,973.5,22.96,5.16,32.207492195629555,-0.0074921956295526115,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-29,32.7,22.3,27.2,36.5,24.0,30.0,0.0,11.4,25.9,81,44,65,973.6,20.97,4.88,32.25171696149844,0.4482830385015646,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-09-30,32.9,23.7,27.5,38.2,26.5,31.5,0.1,9.2,22.0,81,52,70,973.4,20.02,4.48,32.280749219562956,0.6192507804370422,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-01,33.0,23.2,27.9,37.6,26.9,32.2,0.0,6.4,18.7,89,52,72,972.6,17.01,3.93,32.30884495317378,0.6911550468262178,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-02,33.2,24.1,28.2,40.2,28.3,33.4,0.0,5.9,14.0,89,56,74,972.6,19.51,4.28,32.33766909469303,0.8623309053069761,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-03,33.7,24.5,28.3,40.1,29.2,33.8,6.2,6.3,22.3,91,55,77,974.3,19.55,4.25,32.36181061394381,1.338189386056193,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-04,32.3,24.4,27.3,38.7,29.3,32.5,4.2,6.9,20.5,93,61,80,974.6,18.4,3.93,32.37960457856399,-0.07960457856399472,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-05,33.0,23.5,27.3,38.8,28.2,32.3,2.5,9.0,23.0,94,56,79,974.6,20.21,4.35,32.39105098855359,0.6089490114464127,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-06,33.6,23.7,27.6,39.4,28.3,32.7,1.5,7.0,19.8,94,56,79,974.2,18.91,4.11,32.388969823100936,1.2110301768990652,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-07,32.4,24.4,27.7,39.1,29.0,32.7,0.2,6.5,18.0,90,57,76,974.3,19.09,4.19,32.39250780437045,0.007492195629545506,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-08,32.0,24.1,27.4,37.2,28.2,32.0,0.2,5.6,15.1,88,54,75,974.4,17.96,3.95,32.387408949011444,-0.3874089490114443,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-09,33.1,23.4,27.3,38.1,27.3,32.1,2.1,5.7,17.3,90,53,76,976.2,18.79,4.0,32.36035379812695,0.7396462018730503,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-10,32.8,23.1,27.6,38.1,27.0,32.3,0.2,6.1,18.0,92,51,74,978.0,20.05,4.3,32.323621227887614,0.47637877211238333,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-11,34.7,23.0,28.3,39.0,27.2,32.2,0.0,9.3,25.9,93,40,68,978.5,20.99,4.86,32.28449531737773,2.41550468262227,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-12,34.9,21.7,28.2,38.1,24.6,31.2,0.0,7.9,19.8,88,32,61,977.7,21.05,4.83,32.24609781477628,2.6539021852237212,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-13,35.1,22.3,27.9,37.6,24.4,30.5,0.0,9.3,19.4,83,32,60,975.7,21.52,5.13,32.20312174817898,2.896878251821022,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-14,34.9,20.3,27.3,38.4,22.6,30.1,0.0,9.1,16.9,90,36,63,975.7,21.3,4.95,32.15639958376691,2.743600416233086,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-15,33.9,21.3,27.3,37.2,23.9,29.9,0.0,8.9,17.6,87,36,63,976.6,18.73,4.47,32.09417273673257,1.8058272632674317,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-16,33.9,21.3,26.9,35.2,23.8,28.9,0.0,10.3,23.0,86,30,60,976.9,20.71,5.0,32.049947970863684,1.8500520291363145,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-17,33.0,20.8,26.4,34.8,22.8,28.7,0.0,9.1,23.0,83,38,64,976.2,18.7,4.47,31.996253902185224,1.0037460978147763,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-18,33.5,21.6,26.8,35.3,23.4,28.4,0.0,10.7,24.5,82,34,59,976.7,20.52,5.09,31.93548387096774,1.5645161290322598,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-19,33.6,19.9,26.1,33.9,20.6,26.5,0.0,11.2,26.3,75,25,51,976.9,21.64,5.5,31.88022892819979,1.71977107180021,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-20,33.1,18.1,25.4,34.3,18.3,26.0,0.0,9.4,19.8,77,28,52,975.3,21.56,5.15,31.829864724245578,1.2701352757544235,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-21,32.6,17.7,24.9,33.9,18.5,25.7,0.0,9.4,18.7,85,28,56,975.0,21.41,4.89,31.77710718002081,0.8228928199791916,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-22,32.1,17.7,24.8,33.8,18.3,25.6,0.0,9.2,22.7,83,31,57,975.1,21.22,5.0,31.739542143600413,0.36045785639958794,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-23,32.4,18.3,24.5,32.6,18.4,24.6,0.0,14.1,33.1,76,28,55,975.3,21.38,5.35,31.690322580645166,0.7096774193548328,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-24,32.4,17.3,24.4,31.4,17.1,24.2,0.0,15.5,33.8,74,25,52,975.3,21.3,5.42,31.63839750260146,0.7616024973985382,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-25,31.9,17.8,24.0,31.7,17.4,23.7,0.0,13.3,29.2,73,26,53,974.6,21.13,5.27,31.563683662851197,0.3363163371488014,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-26,32.4,17.0,23.9,31.7,16.7,23.6,0.0,15.5,31.3,75,26,53,973.4,21.11,5.24,31.497606659729446,0.9023933402705531,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-27,33.0,17.8,24.5,33.2,16.9,24.7,0.0,9.0,18.7,68,23,49,973.6,21.0,4.68,31.417273673257025,1.582726326742975,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-28,33.5,16.2,24.2,34.7,16.0,24.8,0.0,9.2,16.2,78,22,53,975.4,20.7,4.53,31.343184183142558,2.156815816857442,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-29,33.7,16.6,25.0,35.4,17.4,26.0,0.0,7.9,16.2,86,26,54,975.7,20.42,4.44,31.274193548387096,2.4258064516129068,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-30,33.8,17.5,24.8,34.1,17.3,25.2,0.0,9.7,20.9,78,26,54,977.0,20.34,4.9,31.211654526534858,2.5883454734651394,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-10-31,33.5,17.3,24.8,34.6,17.4,25.8,0.0,8.4,19.1,80,29,56,977.5,20.18,4.52,31.148074921956297,2.3519250780437027,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-01,33.4,18.3,24.9,34.2,18.9,25.5,0.0,8.8,18.7,80,27,54,976.6,20.07,4.78,31.07575442247659,2.32424557752341,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-02,33.6,16.4,24.2,34.0,16.2,24.4,0.0,10.5,22.7,80,27,55,975.6,20.16,4.89,31.002185223725288,2.5978147762747135,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-03,33.3,16.6,24.0,33.7,16.4,24.3,0.0,9.9,23.0,77,27,55,976.1,20.18,4.83,30.927263267429762,2.3727367325702353,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-04,33.1,16.8,23.8,34.7,17.0,24.5,0.0,9.5,16.6,83,28,58,975.3,19.97,4.49,30.848074921956297,2.251925078043705,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-05,33.5,17.3,24.6,35.3,17.4,25.5,0.0,8.6,14.4,79,27,56,974.5,19.72,4.32,30.773257023933404,2.726742976066596,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-06,32.6,16.5,24.0,34.7,17.0,25.1,0.0,9.5,16.6,87,30,61,975.1,19.39,4.27,30.7105098855359,1.8894901144641025,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-07,31.6,17.3,23.6,32.6,17.0,23.9,0.0,9.7,18.7,77,28,55,976.8,19.5,4.48,30.63777315296566,0.9622268470343407,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-08,31.1,16.0,23.5,32.4,15.7,24.1,0.0,7.7,17.6,79,32,57,977.4,19.25,4.28,30.564308012486993,0.5356919875130082,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-09,30.9,16.9,23.6,32.3,17.6,24.9,0.0,9.1,15.5,87,37,64,977.1,18.33,4.02,30.505827263267427,0.39417273673257114,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-10,31.5,18.8,24.2,33.7,19.9,25.4,0.0,9.4,18.0,82,35,60,977.2,17.68,4.06,30.460041623309053,1.0399583766909473,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-11,31.2,17.5,24.0,32.8,18.2,25.1,0.0,8.0,18.4,83,35,59,976.5,17.98,4.01,30.408012486992714,0.7919875130072853,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-12,30.8,19.5,24.6,31.7,20.5,25.7,0.0,6.9,16.2,76,38,57,975.6,14.4,3.42,30.345681581685746,0.454318418314255,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-13,30.9,19.7,24.8,31.8,20.8,26.0,0.0,8.3,19.8,79,36,59,974.7,14.09,3.52,30.283662851196674,0.6163371488033249,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-14,30.4,18.6,23.5,30.5,19.6,24.5,0.0,11.2,24.8,84,39,65,974.9,14.21,3.52,30.224557752341312,0.17544224765868677,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-15,29.8,18.3,23.6,29.5,19.1,23.8,0.0,14.3,31.7,83,35,59,974.6,16.94,4.22,30.171279916753384,-0.3712799167533838,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-16,28.4,19.8,24.6,29.1,19.2,24.8,0.0,12.9,29.2,61,42,54,974.8,11.51,3.59,30.103433922996878,-1.7034339229968793,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-17,30.2,22.3,26.0,33.3,24.5,28.8,1.0,9.8,22.3,87,57,70,974.8,9.96,2.69,30.033298647242457,0.16670135275754205,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-18,31.8,22.0,26.4,36.2,25.4,30.3,0.3,8.1,23.4,92,57,76,975.9,14.59,3.28,29.964099895941732,1.8359001040582683,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-19,31.7,22.7,26.3,36.7,26.4,30.6,9.1,7.1,22.3,90,56,78,977.6,14.78,3.19,29.885639958376693,1.8143600416233063,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-20,31.7,21.5,25.9,36.8,25.4,30.3,2.0,6.4,18.0,98,59,81,978.5,14.46,3.04,29.806139438085328,1.8938605619146713,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-21,31.0,21.5,25.3,33.1,21.8,27.7,0.3,14.6,31.3,95,51,73,979.2,15.44,3.71,29.73132154006244,1.2686784599375613,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-22,29.3,18.3,23.1,31.9,17.9,23.7,0.0,11.1,24.1,71,45,60,980.0,17.94,4.11,29.663059313215403,-0.36305931321540186,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-23,29.8,16.5,22.0,30.1,15.9,21.7,0.0,10.1,23.0,74,33,55,980.3,18.18,4.2,29.59698231009365,0.20301768990634983,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-24,29.4,13.6,20.6,28.8,12.2,19.5,0.0,10.7,20.9,76,24,52,979.5,18.6,4.21,29.531321540062432,-0.13132154006243368,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-25,29.9,12.7,20.5,28.9,11.1,19.4,0.0,10.9,22.0,77,26,54,979.4,18.52,4.3,29.474297606659732,0.4257023933402664,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-26,30.1,13.1,20.8,29.1,11.5,19.4,0.0,11.2,24.8,73,24,50,979.3,18.4,4.48,29.407596253902184,0.692403746097817,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-27,29.0,14.3,20.6,27.6,12.5,19.2,0.0,13.2,29.9,67,28,51,979.4,17.53,4.35,29.33392299687825,-0.33392299687825044,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-28,28.7,15.2,21.3,27.9,14.0,20.7,0.0,14.1,30.6,71,36,58,980.1,14.32,3.62,29.258064516129032,-0.5580645161290327,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-29,27.4,19.4,23.2,28.5,19.2,23.9,0.1,9.4,22.7,74,45,59,980.9,9.45,2.65,29.1678459937565,-1.7678459937565023,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-11-30,30.6,18.6,23.8,31.6,19.6,24.5,0.4,8.1,19.1,87,35,59,980.1,15.79,3.57,29.085119667013526,1.5148803329864755,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-01,31.2,18.1,23.4,30.8,17.0,22.5,0.0,9.0,20.9,61,23,44,978.6,16.47,4.05,28.997502601456816,2.2024973985431835,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-02,30.9,18.3,23.3,30.6,17.2,22.6,0.0,10.4,23.8,63,25,47,977.1,16.92,4.22,28.913111342351716,1.986888657648283,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-03,30.7,16.5,22.5,30.9,15.5,22.0,0.0,10.2,23.4,68,29,52,976.7,17.23,4.12,28.8363163371488,1.863683662851198,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-04,31.5,15.0,22.3,30.1,14.1,21.6,0.0,10.1,24.1,75,21,52,977.6,17.45,4.26,28.76524453694069,2.7347554630593116,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-05,30.9,16.0,22.7,30.1,14.9,21.8,0.0,9.9,25.2,69,24,49,980.4,17.47,4.37,28.706035379812693,2.1939646201873053,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-06,30.9,14.9,22.0,29.3,13.4,20.7,0.0,12.4,26.6,67,25,47,980.0,17.53,4.52,28.642247658688866,2.2577523413111322,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-07,31.1,12.7,21.0,29.4,11.0,19.6,0.0,10.5,25.6,74,20,49,978.2,17.58,4.2,28.583454734651404,2.516545265348597,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-08,30.5,13.6,21.2,30.1,11.9,20.1,0.0,10.6,25.2,73,25,52,978.6,17.46,4.13,28.521852237252865,1.9781477627471347,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-09,31.1,13.9,21.6,32.1,12.6,21.5,0.0,9.5,15.5,76,28,55,978.4,17.29,3.6,28.45171696149844,2.6482830385015603,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-10,30.4,14.0,21.7,31.2,13.5,22.1,0.0,8.8,13.7,85,33,61,977.8,16.38,3.43,28.371071800208117,2.0289281997918813,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-11,31.7,17.1,23.5,33.0,17.5,24.4,0.0,8.8,14.8,80,35,60,977.7,16.01,3.55,28.277523413111343,3.4224765868886564,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-12,31.1,16.1,22.9,33.4,16.4,24.0,0.0,9.7,17.3,87,37,64,976.8,16.79,3.55,28.188865764828304,2.911134235171698,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-13,30.8,16.4,23.1,33.1,17.0,24.5,0.0,8.6,17.6,89,41,66,979.0,16.03,3.44,28.115296566077003,2.684703433922998,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-14,30.8,17.6,23.5,32.6,18.4,24.9,0.0,8.1,20.2,86,40,65,979.8,16.35,3.62,28.047138397502604,2.752861602497397,0,0,0,,,0
Nagpur,nagpur,21.1458,79.0882,plains,Maharashtra,2008-12-15,30.3,17.4,22.9,31.9,17.5,23.4,0.0,9.8,24.8,80,38,61,979.2,16.67,3.8,27.97710718002081,2.3228928199791916,0,0,0,,,0
